Random_ID;WORRIED;HEALTHY;FEWFOOD;SKIPPED;ATELESS;RUNOUT;HUNGRY;WHLDAY;wt;year;N_adults;N_child;Raw_score;Raw_score_par;Raw_score_par_error;Prob_Mod_Sev;Prob_sev;Age;Education;Area;Gender;Income;
172319326,00;0;0;0;0;0;0;0;0;1,16;2016;02;00;0,00;-3,53;0,73;0,00;0,00;34,00;3;7;2;3;
200463560,00;0;1;1;0;0;0;0;0;0,86;2016;03;00;2,00;-1,09;0,46;0,05;0,00;76,00;1;7;2;5;
181801166,00;0;0;0;0;0;0;0;0;1,19;2016;03;00;0,00;-3,53;0,73;0,00;0,00;46,00;3;7;2;2;
128148229,00;1;0;0;0;0;0;0;0;0,38;2016;01;00;1,00;-1,60;0,56;0,01;0,00;57,00;3;7;1;5;
144591649,00;0;0;0;0;0;0;0;0;1,93;2016;04;01;0,00;-3,53;0,73;0,00;0,00;23,00;3;7;2;5;
162346878,00;0;0;0;0;0;0;0;0;1,15;2016;05;00;0,00;-3,53;0,73;0,00;0,00;88,00;1;7;2;3;
207432910,00;0;0;0;0;0;0;0;0;1,33;2016;04;00;0,00;-3,53;0,73;0,00;0,00;68,00;1;7;1;5;
177734763,00;0;0;0;0;0;0;0;0;1,04;2016;02;01;0,00;-3,53;0,73;0,00;0,00;48,00;3;7;1;5;
120041306,00;0;0;0;0;0;0;0;0;0,36;2016;01;00;0,00;-3,53;0,73;0,00;0,00;78,00;2;7;2;5;
209118649,00;0;0;0;0;0;0;0;0;0,75;2016;02;01;0,00;-3,53;0,73;0,00;0,00;56,00;3;7;1;5;
176842002,00;1;1;1;0;0;1;0;0;2,06;2016;04;01;4,00;-0,28;0,44;0,53;0,00;34,00;1;5;2;2;
176888787,00;0;0;0;0;0;0;0;0;1,52;2016;02;00;0,00;-3,53;0,73;0,00;0,00;32,00;2;5;1;5;
189016944,00;1;1;1;1;1;1;0;0;1,13;2016;03;00;6,00;0,53;0,46;0,97;0,00;68,00;2;5;1;3;
165096310,00;0;0;0;0;0;0;0;0;1,74;2016;03;00;0,00;-3,53;0,73;0,00;0,00;26,00;2;5;2;5;
192984591,00;1;0;0;0;0;0;0;0;1,56;2016;03;01;1,00;-1,60;0,56;0,01;0,00;50,00;2;5;1;3;
141216046,00;1;0;0;0;0;1;0;0;1,13;2016;03;00;2,00;-1,09;0,46;0,05;0,00;60,00;3;5;1;5;
157470591,00;0;0;1;1;0;1;0;0;0,79;2016;02;00;3,00;-0,68;0,44;0,20;0,00;53,00;2;5;2;5;
150485422,00;1;0;1;0;0;1;0;0;0,36;2016;01;00;3,00;-0,68;0,44;0,20;0,00;66,00;1;5;2;4;
189531905,00;0;0;0;0;0;0;0;0;0,75;2016;02;00;0,00;-3,53;0,73;0,00;0,00;93,00;2;5;1;5;
131595113,00;1;0;0;0;0;0;0;0;1,56;2016;03;02;1,00;-1,60;0,56;0,01;0,00;50,00;1;5;1;3;
206246773,00;1;0;0;0;0;1;0;0;0,36;2016;01;00;2,00;-1,09;0,46;0,05;0,00;72,00;1;5;2;5;
114662881,00;0;0;0;0;0;0;0;0;0,38;2016;01;02;0,00;-3,53;0,73;0,00;0,00;71,00;3;5;1;4;
162449260,00;1;1;1;1;1;1;1;0;2,06;2016;04;02;7,00;1,04;0,56;0,99;0,07;26,00;2;5;2;1;
172774602,00;1;1;1;0;0;1;0;0;1,59;2016;05;01;4,00;-0,28;0,44;0,53;0,00;51,00;2;5;2;1;
111287427,00;0;0;0;0;0;0;0;0;0,38;2016;01;00;0,00;-3,53;0,73;0,00;0,00;45,00;2;5;1;5;
139367071,00;1;1;1;0;0;1;0;0;1,56;2016;03;02;4,00;-0,28;0,44;0,53;0,00;48,00;2;5;1;1;
115381917,00;1;1;1;1;1;1;0;0;0,75;2016;02;00;6,00;0,53;0,46;0,97;0,00;72,00;1;5;1;3;
121189483,00;1;0;0;0;0;0;0;0;0,56;2016;01;01;1,00;-1,60;0,56;0,01;0,00;41,00;2;5;2;3;
167512087,00;0;0;0;0;0;0;0;0;0,38;2016;01;00;0,00;-3,53;0,73;0,00;0,00;69,00;2;5;1;5;
201176650,00;1;0;0;0;0;0;0;0;1,48;2016;03;00;1,00;-1,60;0,56;0,01;0,00;40,00;2;5;2;4;
126189829,00;1;1;1;0;0;0;0;0;0,40;2016;01;00;3,00;-0,68;0,44;0,20;0,00;47,00;3;5;2;5;
140859856,00;1;1;1;1;1;1;0;0;0,49;2016;01;03;6,00;0,53;0,46;0,97;0,00;35,00;1;5;2;2;
140708139,00;1;1;1;1;0;1;1;0;0,36;2016;01;00;6,00;0,53;0,46;0,97;0,00;60,00;1;5;2;5;
184723095,00;0;0;0;0;0;0;0;0;0,40;2016;01;01;0,00;-3,53;0,73;0,00;0,00;54,00;2;5;2;3;
155954351,00;0;0;0;0;0;0;0;0;0,57;2016;02;00;0,00;-3,53;0,73;0,00;0,00;77,00;1;5;2;5;
167557555,00;0;0;0;0;0;0;0;0;2,22;2016;04;01;0,00;-3,53;0,73;0,00;0,00;41,00;2;5;2;3;
170559498,00;0;0;0;0;0;1;0;0;0,36;2016;01;00;1,00;-1,60;0,56;0,01;0,00;72,00;2;5;1;5;
174456392,00;1;1;1;0;1;0;0;0;0,56;2016;01;00;4,00;-0,28;0,44;0,53;0,00;29,00;2;5;1;4;
139837358,00;0;0;0;0;0;0;0;0;1,69;2016;03;00;0,00;-3,53;0,73;0,00;0,00;22,00;2;5;1;5;
114722441,00;1;1;1;0;0;1;0;0;0,79;2016;02;00;4,00;-0,28;0,44;0,53;0,00;49,00;3;5;2;5;
164891814,00;0;0;0;0;0;0;0;0;0,79;2016;02;00;0,00;-3,53;0,73;0,00;0,00;54,00;1;8;2;5;
172551938,00;;1;1;0;0;0;0;0;0,67;2016;02;00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;76,00;1;8;1;4;
111949707,00;0;0;0;0;0;0;0;0;1,06;2016;03;00;0,00;-3,53;0,73;0,00;0,00;54,00;1;8;2;5;
152027783,00;0;0;0;0;0;0;0;0;0,67;2016;02;00;0,00;-3,53;0,73;0,00;0,00;85,00;1;8;1;5;
117587858,00;0;1;1;0;0;0;0;0;1,72;2016;04;00;2,00;-1,09;0,46;0,05;0,00;18,00;2;8;2;2;
208185278,00;1;0;1;0;0;1;0;0;0,52;2016;01;00;3,00;-0,68;0,44;0,20;0,00;51,00;2;8;1;5;
164116587,00;0;0;0;0;0;0;0;0;0,36;2016;01;00;0,00;-3,53;0,73;0,00;0,00;58,00;1;8;2;5;
174608676,00;1;0;1;0;1;0;0;0;1,93;2016;05;01;3,00;-0,68;0,44;0,20;0,00;21,00;2;8;2;4;
163983693,00;1;1;1;1;1;1;1;1;0,36;2016;01;00;8,00;1,55;0,73;0,99;0,33;58,00;1;8;1;1;
170227446,00;1;1;1;0;0;1;0;0;0,51;2016;02;00;4,00;-0,28;0,44;0,53;0,00;64,00;1;8;2;4;
203952375,00;0;0;0;0;0;0;0;0;0,41;2016;01;00;0,00;-3,53;0,73;0,00;0,00;42,00;1;5;2;4;
208292767,00;0;0;0;0;0;0;0;0;0,43;2016;01;01;0,00;-3,53;0,73;0,00;0,00;20,00;2;5;2;4;
166434399,00;1;0;0;0;0;0;0;0;1,16;2016;02;02;1,00;-1,60;0,56;0,01;0,00;34,00;1;5;2;3;
156055604,00;0;0;0;0;0;0;0;0;1,17;2016;04;01;0,00;-3,53;0,73;0,00;0,00;50,00;1;5;2;2;
144711401,00;1;1;0;0;0;1;0;0;0,36;2016;01;00;3,00;-0,68;0,44;0,20;0,00;53,00;1;5;2;4;
179728075,00;1;1;1;1;0;1;0;0;1,45;2016;03;00;5,00;0,12;0,44;0,84;0,00;22,00;2;5;2;2;
178557557,00;0;0;0;0;0;0;0;0;1,45;2016;03;02;0,00;-3,53;0,73;0,00;0,00;22,00;2;5;2;1;
199168898,00;1;1;1;0;0;1;0;0;0,70;2016;02;00;4,00;-0,28;0,44;0,53;0,00;47,00;1;5;2;4;
134814752,00;0;0;0;0;0;0;0;0;0,36;2016;01;00;0,00;-3,53;0,73;0,00;0,00;71,00;1;5;2;5;
179728066,00;1;1;1;0;0;1;0;0;0,40;2016;01;00;4,00;-0,28;0,44;0,53;0,00;45,00;1;5;2;4;
160844092,00;1;1;1;0;1;1;1;1;0,46;2016;01;00;7,00;1,04;0,56;0,99;0,07;45,00;2;5;1;5;
165772081,00;0;0;0;0;0;0;0;0;1,72;2016;04;01;0,00;-3,53;0,73;0,00;0,00;19,00;2;5;2;1;
169591789,00;0;0;0;0;0;0;0;0;0,57;2016;02;00;0,00;-3,53;0,73;0,00;0,00;80,00;1;5;2;5;
111291050,00;1;1;1;0;1;1;0;1;1,07;2016;02;00;6,00;0,53;0,46;0,97;0,00;41,00;2;5;1;4;
162933127,00;0;1;0;0;0;0;0;0;1,00;2016;03;01;1,00;-1,60;0,56;0,01;0,00;58,00;1;5;1;3;
195396371,00;0;0;0;0;0;0;0;0;1,90;2016;03;00;0,00;-3,53;0,73;0,00;0,00;16,00;2;5;1;5;
192630253,00;1;0;1;0;0;1;0;0;1,03;2016;02;00;3,00;-0,68;0,44;0,20;0,00;27,00;1;5;2;4;
197600721,00;0;0;0;0;0;0;0;0;1,13;2016;03;00;0,00;-3,53;0,73;0,00;0,00;58,00;2;5;1;5;
175290580,00;0;0;0;0;0;0;0;0;1,16;2016;02;04;0,00;-3,53;0,73;0,00;0,00;31,00;2;5;2;2;
117810599,00;0;0;0;0;0;0;0;0;0,40;2016;01;00;0,00;-3,53;0,73;0,00;0,00;52,00;2;5;2;5;
146401792,00;0;0;0;0;0;0;0;0;0,42;2016;02;00;0,00;-3,53;0,73;0,00;0,00;56,00;1;7;2;5;
184686184,00;1;1;1;0;0;1;0;0;0,36;2016;01;00;4,00;-0,28;0,44;0,53;0,00;75,00;1;7;2;5;
154416237,00;1;1;1;0;0;1;0;0;0,36;2016;01;00;4,00;-0,28;0,44;0,53;0,00;62,00;1;7;1;5;
188143531,00;0;0;0;0;0;0;0;0;2,28;2016;03;00;0,00;-3,53;0,73;0,00;0,00;33,00;2;7;1;5;
194813604,00;0;0;0;0;0;0;0;0;0,42;2016;02;00;0,00;-3,53;0,73;0,00;0,00;63,00;1;7;2;4;
172689834,00;0;0;0;0;0;0;0;0;0,57;2016;02;00;0,00;-3,53;0,73;0,00;0,00;65,00;2;7;2;4;
173068287,00;0;0;0;0;0;1;0;0;1,69;2016;03;02;1,00;-1,60;0,56;0,01;0,00;18,00;2;7;1;2;
140237558,00;0;0;0;0;0;0;0;0;1,90;2016;03;00;0,00;-3,53;0,73;0,00;0,00;22,00;2;7;1;4;
162698849,00;1;1;1;0;0;1;0;0;0,99;2016;02;02;4,00;-0,28;0,44;0,53;0,00;40,00;1;7;2;1;
138270696,00;1;1;1;0;0;0;0;0;1,69;2016;03;05;3,00;-0,68;0,44;0,20;0,00;16,00;2;7;1;1;
149773835,00;0;0;0;0;0;0;0;0;0,75;2016;02;00;0,00;-3,53;0,73;0,00;0,00;62,00;2;7;1;5;
116152767,00;0;0;0;0;0;0;0;0;0,70;2016;02;00;0,00;-3,53;0,73;0,00;0,00;49,00;1;7;2;3;
163792092,00;0;0;0;0;0;0;0;0;0,79;2016;02;00;0,00;-3,53;0,73;0,00;0,00;52,00;2;7;2;5;
149377236,00;0;0;0;0;0;0;0;0;1,59;2016;04;00;0,00;-3,53;0,73;0,00;0,00;51,00;2;7;2;5;
163023874,00;0;1;1;1;0;0;0;0;0,86;2016;03;03;3,00;-0,68;0,44;0,20;0,00;58,00;2;7;2;1;
201073301,00;0;0;0;0;0;0;0;0;1,06;2016;03;00;0,00;-3,53;0,73;0,00;0,00;51,00;1;7;2;4;
149170156,00;0;0;0;0;0;0;0;0;0,56;2016;01;01;0,00;-3,53;0,73;0,00;0,00;37,00;2;7;2;5;
167236903,00;0;1;0;0;0;0;0;0;1,85;2016;04;00;1,00;-1,60;0,56;0,01;0,00;53,00;1;7;1;4;
171200512,00;1;1;1;0;0;1;0;0;1,02;2016;04;00;4,00;-0,28;0,44;0,53;0,00;57,00;1;7;2;2;
129563419,00;0;0;0;0;0;0;0;0;0,79;2016;02;00;0,00;-3,53;0,73;0,00;0,00;52,00;1;7;2;5;
189601627,00;1;1;0;0;0;0;0;0;0,38;2016;01;00;2,00;-1,09;0,46;0,05;0,00;68,00;2;7;1;5;
183223112,00;0;0;0;0;0;0;0;0;0,95;2017;02;00;0,00;-3,53;0,73;0,00;0,00;17,00;2;5;2;3;
155985187,00;1;0;0;0;0;0;0;0;2,27;2017;04;00;1,00;-1,60;0,56;0,01;0,00;16,00;2;5;2;3;
208407029,00;0;0;0;0;0;0;0;0;1,27;2017;02;01;0,00;-3,53;0,73;0,00;0,00;16,00;2;5;2;2;
210337219,00;0;0;0;0;0;0;0;0;0,68;2017;02;00;0,00;-3,53;0,73;0,00;0,00;48,00;1;5;2;4;
203912492,00;0;0;0;0;0;0;0;0;0,52;2017;01;00;0,00;-3,53;0,73;0,00;0,00;45,00;2;5;1;4;
168961094,00;0;0;0;0;0;0;0;0;2,27;2017;04;00;0,00;-3,53;0,73;0,00;0,00;26,00;2;5;2;3;
161341383,00;0;0;0;0;0;0;0;0;0,59;2017;01;00;0,00;-3,53;0,73;0,00;0,00;24,00;2;5;1;4;
153126715,00;0;0;1;0;0;0;0;0;0,40;2017;01;00;1,00;-1,60;0,56;0,01;0,00;40,00;2;5;2;4;
204503930,00;1;0;1;0;1;0;0;0;0,24;2017;01;02;3,00;-0,68;0,44;0,20;0,00;60,00;1;5;2;2;
207791839,00;0;1;1;0;0;0;0;0;0,51;2017;01;00;2,00;-1,09;0,46;0,05;0,00;27,00;2;5;2;4;
195876140,00;0;0;0;0;0;1;0;0;1,29;2017;01;00;1,00;-1,60;0,56;0,01;0,00;30,00;2;5;1;4;
186847728,00;0;0;1;0;0;0;0;0;1,79;2017;04;00;1,00;-1,60;0,56;0,01;0,00;63,00;2;5;1;1;
163376315,00;0;0;0;0;0;0;0;0;2,27;2017;04;00;0,00;-3,53;0,73;0,00;0,00;36,00;1;5;1;1;
133083542,00;1;0;0;0;0;0;0;0;1,91;2017;03;02;1,00;-1,60;0,56;0,01;0,00;15,00;2;5;2;3;
111620630,00;0;0;0;0;0;0;0;0;1,68;2017;02;03;0,00;-3,53;0,73;0,00;0,00;31,00;2;5;2;2;
131233047,00;1;1;1;0;1;0;0;0;1,68;2017;02;03;4,00;-0,28;0,44;0,53;0,00;30,00;3;5;2;3;
148173646,00;0;0;0;0;0;0;0;0;1,29;2017;01;00;0,00;-3,53;0,73;0,00;0,00;27,00;2;5;1;5;
147330659,00;1;1;1;1;1;1;1;1;1,15;2017;03;02;8,00;1,55;0,73;0,99;0,33;20,00;1;5;2;1;
156664187,00;0;0;0;0;0;0;0;0;0,24;2017;01;00;0,00;-3,53;0,73;0,00;0,00;55,00;2;5;2;4;
209305043,00;1;1;1;0;0;0;0;0;2,27;2017;04;01;3,00;-0,68;0,44;0,20;0,00;17,00;2;5;1;1;
125914986,00;0;0;0;0;0;0;0;0;0,97;2017;01;00;0,00;-3,53;0,73;0,00;0,00;17,00;2;7;1;5;
146799332,00;0;0;0;0;0;0;0;0;0,88;2017;03;00;0,00;-3,53;0,73;0,00;0,00;70,00;1;7;2;4;
201490709,00;1;0;1;0;0;0;0;0;0,95;2017;02;01;2,00;-1,09;0,46;0,05;0,00;21,00;2;7;2;3;
195167256,00;0;0;0;0;0;0;0;0;0,59;2017;02;00;0,00;-3,53;0,73;0,00;0,00;81,00;1;7;2;4;
119335877,00;;0;1;0;0;1;0;0;0,24;2017;01;00;#NULO!;#NULO!;#NULO!;#NULO!;#NULO!;58,00;1;7;2;4;
206951639,00;0;0;0;0;0;0;0;0;0,47;2017;02;00;0,00;-3,53;0,73;0,00;0,00;64,00;1;7;2;4;
174847146,00;0;0;0;0;0;0;0;0;1,68;2017;02;01;0,00;-3,53;0,73;0,00;0,00;34,00;2;7;2;5;
188174420,00;0;0;1;0;0;0;0;0;0,47;2017;02;00;1,00;-1,60;0,56;0,01;0,00;62,00;1;7;2;5;
193935694,00;0;0;0;0;0;0;0;0;0,45;2017;01;00;0,00;-3,53;0,73;0,00;0,00;60,00;1;7;1;5;
115492645,00;1;0;1;0;0;0;0;0;0,51;2017;01;01;2,00;-1,09;0,46;0,05;0,00;27,00;2;7;2;2;
208283728,00;1;1;1;1;1;1;1;1;1,00;2017;02;01;8,00;1,55;0,73;0,99;0,33;38,00;1;6;2;2;
141706662,00;0;0;0;0;0;0;0;0;0,24;2017;01;00;0,00;-3,53;0,73;0,00;0,00;68,00;1;6;2;1;
176217920,00;0;0;0;0;0;0;0;0;1,25;2017;02;01;0,00;-3,53;0,73;0,00;0,00;29,00;2;6;2;4;
177278002,00;0;0;1;1;1;1;0;1;0,77;2017;02;02;5,00;0,12;0,44;0,84;0,00;24,00;2;6;2;2;
205000322,00;0;0;0;0;0;0;0;0;1,29;2017;02;00;0,00;-3,53;0,73;0,00;0,00;54,00;1;6;1;4;
147067352,00;1;1;1;1;1;1;1;1;0,81;2017;02;01;8,00;1,55;0,73;0,99;0,33;37,00;2;6;2;2;
156442838,00;0;0;0;0;0;0;0;0;0,85;2017;02;00;0,00;-3,53;0,73;0,00;0,00;45,00;1;6;2;4;
181486496,00;1;1;1;1;1;1;0;0;1,29;2017;02;00;6,00;0,53;0,46;0,97;0,00;49,00;1;6;1;5;
116484650,00;1;1;1;0;1;1;0;0;0,42;2017;01;01;5,00;0,12;0,44;0,84;0,00;46,00;2;6;2;1;
111407681,00;0;1;0;0;0;0;0;0;0,73;2017;01;00;1,00;-1,60;0,56;0,01;0,00;22,00;1;6;1;5;
154248238,00;0;0;0;0;0;0;0;0;0,85;2017;02;00;0,00;-3,53;0,73;0,00;0,00;50,00;2;7;2;4;
123430911,00;0;0;0;0;0;0;0;0;0,36;2017;01;00;0,00;-3,53;0,73;0,00;0,00;68,00;1;7;1;4;
117170892,00;1;0;0;0;0;1;0;0;1,27;2017;02;02;2,00;-1,09;0,46;0,05;0,00;20,00;2;7;2;2;
159166952,00;0;0;0;0;0;0;0;0;0,47;2017;02;00;0,00;-3,53;0,73;0,00;0,00;63,00;1;7;2;4;
187353360,00;0;0;0;0;0;0;0;0;2,18;2017;03;03;0,00;-3,53;0,73;0,00;0,00;18,00;2;7;1;4;
158556134,00;1;0;0;0;0;0;0;0;1,34;2017;02;01;1,00;-1,60;0,56;0,01;0,00;35,00;1;7;2;2;
144754934,00;1;1;0;1;1;1;0;0;1,27;2017;02;00;5,00;0,12;0,44;0,84;0,00;19,00;2;7;2;5;
154263886,00;1;0;0;0;0;1;0;0;0,87;2017;01;02;2,00;-1,09;0,46;0,05;0,00;52,00;1;7;1;3;
121126024,00;0;0;0;0;0;0;0;0;0,52;2017;01;00;0,00;-3,53;0,73;0,00;0,00;48,00;2;7;1;5;
199390672,00;0;0;0;0;0;0;0;0;1,00;2017;02;00;0,00;-3,53;0,73;0,00;0,00;37,00;1;7;2;5;
169326967,00;1;0;0;0;0;0;0;0;1,25;2017;03;01;1,00;-1,60;0,56;0,01;0,00;39,00;2;7;2;3;
127699481,00;1;0;0;0;0;0;0;0;1,04;2017;02;03;1,00;-1,60;0,56;0,01;0,00;26,00;2;7;2;1;
113384076,00;1;1;1;0;0;1;0;0;2,12;2017;04;02;4,00;-0,28;0,44;0,53;0,00;18,00;2;7;2;1;
193619186,00;1;1;1;0;0;1;0;0;1,03;2017;02;01;4,00;-0,28;0,44;0,53;0,00;38,00;1;7;1;2;
178822711,00;0;0;0;0;0;0;0;0;0,59;2017;03;00;0,00;-3,53;0,73;0,00;0,00;69,00;1;7;2;3;
130129241,00;0;0;0;0;0;0;0;0;0,83;2017;02;02;0,00;-3,53;0,73;0,00;0,00;39,00;2;7;2;1;
138375346,00;0;0;0;0;0;0;0;0;0,59;2017;03;00;0,00;-3,53;0,73;0,00;0,00;75,00;1;7;2;2;
142791891,00;1;1;1;0;0;0;0;0;1,04;2017;02;00;3,00;-0,68;0,44;0,20;0,00;29,00;3;7;2;5;
156842208,00;0;0;0;0;0;0;0;0;1,81;2017;03;01;0,00;-3,53;0,73;0,00;0,00;18,00;2;7;1;1;
208886983,00;0;0;0;0;0;0;0;0;1,67;2017;03;01;0,00;-3,53;0,73;0,00;0,00;44,00;2;7;2;3;
134335771,00;1;1;1;0;1;1;0;0;1,81;2017;03;00;5,00;0,12;0,44;0,84;0,00;17,00;2;5;1;3;
205201372,00;0;0;0;0;0;0;0;0;0,79;2017;06;01;0,00;-3,53;0,73;0,00;0,00;63,00;2;5;2;2;
160958244,00;1;1;1;1;1;1;1;1;1,29;2017;02;00;8,00;1,55;0,73;0,99;0,33;30,00;1;5;1;4;
148494590,00;1;1;1;1;1;1;1;1;0,37;2017;01;00;8,00;1,55;0,73;0,99;0,33;59,00;3;5;1;2;
154569889,00;0;1;1;1;0;1;0;0;0,30;2017;01;00;4,00;-0,28;0,44;0,53;0,00;68,00;1;5;1;5;
150902195,00;1;1;1;1;1;1;1;0;1,45;2017;02;00;7,00;1,04;0,56;0,99;0,07;51,00;2;5;1;5;
143381146,00;1;1;1;0;0;0;1;0;0,30;2017;01;00;4,00;-0,28;0,44;0,53;0,00;57,00;1;5;1;3;
156475906,00;1;1;1;1;1;1;1;1;0,52;2017;01;01;8,00;1,55;0,73;0,99;0,33;37,00;1;5;1;4;
199631759,00;1;1;1;1;0;1;0;0;1,08;2017;02;00;5,00;0,12;0,44;0,84;0,00;52,00;1;5;1;1;
133366596,00;0;1;1;1;0;1;0;0;0,64;2017;02;01;4,00;-0,28;0,44;0,53;0,00;20,00;2;5;2;2;
139186631,00;1;0;0;0;0;1;0;0;0,65;2017;02;01;2,00;-1,09;0,46;0,05;0,00;67,00;1;7;2;3;
161542534,00;0;0;0;0;0;0;0;0;0,65;2017;02;00;0,00;-3,53;0,73;0,00;0,00;69,00;1;7;2;5;
195701344,00;0;0;0;0;0;0;0;0;0,94;2017;02;00;0,00;-3,53;0,73;0,00;0,00;49,00;3;7;2;5;
147389620,00;1;1;1;1;1;1;0;0;0,85;2017;03;00;6,00;0,53;0,46;0,97;0,00;45,00;2;7;2;1;
143844717,00;1;1;1;0;0;1;0;0;1,29;2017;02;03;4,00;-0,28;0,44;0,53;0,00;26,00;2;7;1;3;
180994319,00;0;0;0;0;0;0;0;0;1,49;2017;05;00;0,00;-3,53;0,73;0,00;0,00;90,00;2;7;1;2;
134747270,00;1;1;1;1;1;0;1;1;1,21;2017;05;00;7,00;1,04;0,56;0,99;0,07;72,00;1;7;1;2;
153547351,00;1;1;1;1;1;1;1;0;1,29;2017;02;01;7,00;1,04;0,56;0,99;0,07;27,00;1;7;1;1;
186175733,00;1;1;1;0;0;1;0;0;1,81;2017;03;00;4,00;-0,28;0,44;0,53;0,00;23,00;2;7;1;1;
194048279,00;0;0;0;0;0;1;0;0;0,85;2017;03;01;1,00;-1,60;0,56;0,01;0,00;49,00;2;7;2;1;
166038991,00;1;1;1;0;0;1;0;0;1,35;2017;04;01;4,00;-0,28;0,44;0,53;0,00;35,00;1;5;2;2;
167513200,00;0;0;0;0;0;0;0;0;1,55;2017;03;01;0,00;-3,53;0,73;0,00;0,00;43,00;1;5;1;1;
127574767,00;0;0;0;0;0;0;0;0;0,98;2017;02;00;0,00;-3,53;0,73;0,00;0,00;20,00;2;5;1;2;
191648826,00;1;1;1;1;1;1;0;0;1,60;2017;02;01;6,00;0,53;0,46;0,97;0,00;31,00;2;5;1;2;
143059954,00;0;0;0;0;0;0;0;0;1,96;2017;04;01;0,00;-3,53;0,73;0,00;0,00;15,00;2;5;1;2;
152845421,00;1;1;1;0;0;1;1;1;1,94;2017;03;00;6,00;0,53;0,46;0,97;0,00;28,00;1;5;1;2;
159551289,00;0;1;1;1;1;0;0;1;0,65;2017;01;00;5,00;0,12;0,44;0,84;0,00;30,00;1;5;1;1;
208058976,00;0;0;0;0;0;0;0;0;0,83;2017;02;02;0,00;-3,53;0,73;0,00;0,00;40,00;1;5;2;2;
170146824,00;1;1;1;1;1;1;1;1;0,65;2017;01;01;8,00;1,55;0,73;0,99;0,33;29,00;2;5;1;1;
154793817,00;1;1;0;0;0;1;0;0;1,96;2017;05;01;3,00;-0,68;0,44;0,20;0,00;17,00;2;5;1;1;
171251596,00;1;1;1;1;1;1;1;1;1,14;2017;04;03;8,00;1,55;0,73;0,99;0,33;50,00;1;7;2;1;
169089444,00;1;1;1;1;1;1;1;1;0,83;2017;02;01;8,00;1,55;0,73;0,99;0,33;42,00;2;7;2;1;
184664578,00;1;0;0;0;0;0;0;0;1,62;2017;02;00;1,00;-1,60;0,56;0,01;0,00;24,00;2;7;1;5;
182020815,00;1;1;1;1;1;1;1;0;0,70;2017;01;03;7,00;1,04;0,56;0,99;0,07;29,00;1;7;2;1;
154871728,00;1;1;1;0;0;1;1;0;1,40;2017;02;02;5,00;0,12;0,44;0,84;0,00;30,00;2;7;2;2;
188641950,00;1;1;1;1;1;1;1;0;0,85;2017;03;01;7,00;1,04;0,56;0,99;0,07;54,00;1;7;2;1;
198156062,00;0;1;1;1;1;0;0;0;0,60;2017;02;00;4,00;-0,28;0,44;0,53;0,00;64,00;1;7;1;2;
154882782,00;0;0;0;0;0;0;0;0;0,47;2017;01;00;0,00;-3,53;0,73;0,00;0,00;53,00;2;7;2;5;
122678768,00;0;0;0;0;0;0;0;0;1,45;2017;02;00;0,00;-3,53;0,73;0,00;0,00;51,00;2;7;1;2;
136853858,00;0;0;0;0;0;0;0;0;0,47;2017;01;01;0,00;-3,53;0,73;0,00;0,00;47,00;2;7;2;1;
196653278,00;1;1;1;1;0;0;0;0;0,85;2017;03;01;4,00;-0,28;0,44;0,53;0,00;49,00;2;7;2;1;
157272089,00;1;1;1;1;1;1;1;1;1,03;2017;02;02;8,00;1,55;0,73;0,99;0,33;44,00;1;7;1;2;
190792633,00;1;1;1;1;1;1;1;1;0,57;2017;02;01;8,00;1,55;0,73;0,99;0,33;52,00;1;7;2;2;
157105374,00;1;1;1;1;1;1;1;1;0,57;2017;02;00;8,00;1,55;0,73;0,99;0,33;48,00;1;7;2;2;
201533504,00;1;1;1;1;1;0;1;1;0,91;2017;03;03;7,00;1,04;0,56;0,99;0,07;55,00;1;7;1;1;
120264473,00;1;0;1;0;0;1;0;0;0,84;2017;02;01;3,00;-0,68;0,44;0,20;0,00;34,00;1;7;2;1;
149360049,00;0;0;0;0;0;0;0;0;0,57;2017;02;00;0,00;-3,53;0,73;0,00;0,00;54,00;1;7;2;1;
171835675,00;1;1;1;0;0;1;0;0;1,28;2017;04;06;4,00;-0,28;0,44;0,53;0,00;17,00;2;7;2;1;
189341421,00;0;1;1;0;0;1;0;0;1,96;2017;04;00;3,00;-0,68;0,44;0,20;0,00;18,00;2;7;1;1;
151143890,00;1;1;1;1;1;1;1;1;0,84;2017;02;03;8,00;1,55;0,73;0,99;0,33;28,00;1;7;2;1;
181257299,00;0;0;0;0;0;0;0;0;1,14;2017;04;04;0,00;-3,53;0,73;0,00;0,00;45,00;1;6;2;1;
119307287,00;1;1;1;0;0;0;0;0;0,57;2017;02;00;3,00;-0,68;0,44;0,20;0,00;45,00;2;6;2;1;
112595326,00;1;1;1;0;1;1;0;0;1,14;2017;05;01;5,00;0,12;0,44;0,84;0,00;48,00;3;6;2;2;
205397948,00;0;1;1;1;1;0;1;1;1,27;2017;03;02;6,00;0,53;0,46;0,97;0,00;32,00;1;6;2;1;
151027788,00;1;1;1;1;1;1;1;1;0,23;2017;01;00;8,00;1,55;0,73;0,99;0,33;70,00;1;6;2;3;
191210307,00;0;0;0;0;0;0;0;0;1,28;2017;05;00;0,00;-3,53;0,73;0,00;0,00;22,00;2;6;2;1;
